lemma,length,suffix_2,suffix_3,suffix_4,prefix_2,prefix_3,prefix_4,projection_x,projection_y,article
commissiediensten,17,en,ten,sten,co,com,comm,10.690555,12.816442,de
afwezeigheid,12,id,eid,heid,af,afw,afwe,11.710681,9.606962,de
resolutieIn,11,in,ein,iein,re,res,reso,10.905969,9.613064,de
begrotingslijn,14,jn,ijn,lijn,be,beg,begr,8.391308,13.926565,de
milieuaspect,12,ct,ect,pect,mi,mil,mili,11.224256,15.328766,het
levenswijze,11,ze,jze,ijze,le,lev,leve,7.387668,8.012191,de
bestaanmiddel,13,el,del,ddel,be,bes,best,11.686569,9.853778,de
biodiversiteitsactieplan,24,an,lan,plan,bi,bio,biod,9.312457,6.76318,het
beleidsuitstippeling,20,ng,ing,ling,be,bel,bele,10.337757,13.642096,de
gewoonterechten,15,en,ten,hten,ge,gew,gewo,11.375857,10.160882,de
milieueffect,12,ct,ect,fect,mi,mil,mili,11.227481,15.309021,het
beleidslijnen,13,en,nen,jnen,be,bel,bele,10.31125,13.639966,de
EUbegroting,11,ng,ing,ting,eu,eub,eube,10.452832,14.308801,de
programmeringsdocument,22,nt,ent,ment,pr,pro,prog,9.482224,10.797129,het
democratisering,15,ng,ing,ring,de,dem,demo,10.959655,13.421529,de
raamovereenkomst,16,st,mst,omst,ra,raa,raam,9.949007,11.697037,de
EUdialoog,9,og,oog,loog,eu,eud,eudi,12.091096,11.342356,de
kaderovereenkomst,17,st,mst,omst,ka,kad,kade,9.948228,11.638723,de
republieken,11,en,ken,eken,re,rep,repu,11.081783,13.039828,de
Republieken,11,en,ken,eken,re,rep,repu,11.0348625,13.074274,de
partnerschapsovereenkomst,25,st,mst,omst,pa,par,part,10.431393,11.663593,de
VN-Commissie,12,ie,sie,ssie,vn,vn-,vn-c,10.662833,12.782605,de
EU-voorzitterschap,18,ap,hap,chap,eu,eu-,eu-v,10.467818,14.209563,het
EUvoorzitterschap,17,ap,hap,chap,eu,euv,euvo,10.480818,14.111169,het
belichamingvormen,17,en,men,rmen,be,bel,beli,11.395602,8.22779,de
ontwerp-richtsnoeren,20,en,ren,eren,on,ont,ontw,13.17951,12.251912,de
beginsel,8,el,sel,nsel,be,beg,begi,14.739546,11.566857,de
mensenrechteneffect,19,ct,ect,fect,me,men,mens,11.591877,12.310055,de
grondgebruik,12,ik,uik,ruik,gr,gro,gron,9.102353,7.3271766,het
uitgangssituatie,16,ie,tie,atie,ui,uit,uitg,11.207838,9.808152,de
baistak,7,ak,tak,stak,ba,bai,bais,12.658063,6.8929753,de
steunpunt,9,nt,unt,punt,st,ste,steu,11.129712,9.172497,both
Commissiepersoneel,18,el,eel,neel,co,com,comm,10.667642,12.824926,het
EU-expertise,12,se,ise,tise,eu,eu-,eu-e,10.460579,14.288321,de
EU-begroting,12,ng,ing,ting,eu,eu-,eu-b,10.433224,14.306999,de
commissiepersoneel,18,el,eel,neel,co,com,comm,10.627499,12.829412,het
directoraat-generaal,20,al,aal,raal,di,dir,dire,10.183366,13.076319,het
personeellid,12,id,lid,llid,pe,per,pers,9.731741,13.175428,de
effectenbeoordeling,19,ng,ing,ling,ef,eff,effe,10.806415,10.228609,de
research,8,ch,rch,arch,re,res,rese,7.5445433,11.468754,de
informatiestroom,16,om,oom,room,in,inf,info,12.005353,13.193023,de
prioritering,12,ng,ing,ring,pr,pri,prio,11.080526,11.053511,de
EUbegrotingsinstrument,22,nt,ent,ment,eu,eub,eube,10.457304,14.311551,de
comités,7,és,tés,ités,co,com,comi,10.612046,12.796089,de
EIDHR-programmeringsdocument,28,nt,ent,ment,ei,eid,eidh,13.403938,7.993859,het
Parlement,9,nt,ent,ment,pa,par,parl,10.669962,13.347035,het
coherentie,10,ie,tie,ntie,co,coh,cohe,11.205651,9.7664175,de
directoraten-generaal,21,al,aal,raal,di,dir,dire,10.149338,12.9630785,de
raadpleging,11,ng,ing,ging,ra,raa,raad,10.145497,12.10552,de
EUresolutie,11,ie,tie,utie,eu,eur,eure,11.1467905,9.874613,de
EU-beleid,9,id,eid,leid,eu,eu-,eu-b,10.416905,14.338498,het
gevalstudie,11,ie,die,udie,ge,gev,geva,11.14025,11.700845,de
ontwikkelingssamenwerkingsprogramma,35,ma,mma,amma,on,ont,ontw,8.975041,10.876642,de
wenselijkheid,13,id,eid,heid,we,wen,wens,11.657331,10.336586,de
verkiezingproces,16,es,ces,oces,ve,ver,verk,11.146351,13.842153,het
waarnemer,9,er,mer,emer,wa,waa,waar,10.710123,10.029561,de
ombudsbureau,12,au,eau,reau,om,omb,ombu,10.364448,12.732772,het
kiesregister,12,er,ter,ster,ki,kie,kies,11.117765,13.552844,het
kiesbureau,10,au,eau,reau,ki,kie,kies,11.15086,13.780065,de
ombudsverslag,13,ag,lag,slag,om,omb,ombu,10.607247,12.664807,het
verkiezingsorganisatie,22,ie,tie,atie,ve,ver,verk,11.177673,13.872854,de
projectpersoneel,16,el,eel,neel,pr,pro,proj,8.926331,11.233094,het
bergstammen,11,en,men,mmen,be,ber,berg,9.812194,7.5268188,de
bergbewoner,11,er,ner,oner,be,ber,berg,9.826396,7.5049257,de
Amazonevolkeren,15,en,ren,eren,am,ama,amaz,9.458357,7.20265,de
projectactiviteit,17,it,eit,teit,pr,pro,proj,8.961129,11.1971245,de
radionetwerk,12,rk,erk,werk,ra,rad,radi,15.950002,12.99678,het
radiouitzending,15,ng,ing,ding,ra,rad,radi,15.948435,12.991446,de
projectcoördinator,18,or,tor,ator,pr,pro,proj,8.940472,11.214737,de
mensenrechtenprijs,18,js,ijs,rijs,me,men,mens,11.612407,12.301901,de
contactpunte,12,te,nte,unte,co,con,cont,8.259957,10.937898,de
proceduredocument,17,nt,ent,ment,pr,pro,proc,9.7935505,10.220619,de
informatie-uitwisseling,23,ng,ing,ling,in,inf,info,12.010978,13.159533,de
bloedonderzoek,14,ek,oek,zoek,bl,blo,bloe,3.9358447,8.919143,het
baby/foetus,11,us,tus,etus,ba,bab,baby,7.1785088,5.0547385,de
jongetje,8,je,tje,etje,jo,jon,jong,6.8416433,5.353505,het
Hanzedaag,9,ag,aag,daag,ha,han,hanz,12.56191,7.5287504,de
sfeerniveau,11,au,eau,veau,sf,sfe,sfee,9.018825,4.68726,het
hoveniersbusjes,15,es,jes,sjes,ho,hov,hove,11.737387,6.7057276,de
bloempiramide,13,de,ide,mide,bl,blo,bloe,12.994336,4.785063,de
fleur,5,ur,eur,leur,fl,fle,fleu,12.937376,4.850751,de
calculatieafdeling,18,ng,ing,ling,ca,cal,calc,10.389081,10.160121,de
bouwwereld,10,ld,eld,reld,bo,bou,bouw,8.34264,9.149582,de
engineering,11,ng,ing,ring,en,eng,engi,8.395714,9.23136,de
aansluitproces,14,es,ces,oces,aa,aan,aans,8.820666,10.0124035,het
bereidheid,10,id,eid,heid,be,ber,bere,11.567196,10.404696,de
werkmethode,11,de,ode,hode,we,wer,werk,9.508735,13.71943,de
alp,3,lp,alp,alp,al,alp,alp,13.186651,7.7975144,de
bergsport,9,rt,ort,port,be,ber,berg,9.791519,7.5122023,de
cougar,6,ar,gar,ugar,co,cou,coug,11.757645,7.219069,de
prikbord,8,rd,ord,bord,pr,pri,prik,11.001231,7.6842055,het
dagstart,8,rt,art,tart,da,dag,dags,15.611301,10.926996,de
stand-up,8,up,-up,d-up,st,sta,stan,10.668597,8.546172,de
hoogspanningsnet,16,et,net,snet,ho,hoo,hoog,8.7064295,10.207148,het
evacuatiecentra,15,ra,tra,ntra,ev,eva,evac,10.097118,11.11897,de
natuurreservaat,15,at,aat,vaat,na,nat,natu,9.306188,6.798293,het
reservaat,9,at,aat,vaat,re,res,rese,9.218195,10.118216,het
luipaard,8,rd,ard,aard,lu,lui,luip,12.178667,6.4509907,de
bodega,6,ga,ega,dega,bo,bod,bode,13.567694,6.2234735,de
wijnhuis,8,is,uis,huis,wi,wij,wijn,13.196629,3.7996273,het
verscho,7,ho,cho,scho,ve,ver,vers,12.59405,8.748252,de
mindset,7,et,set,dset,mi,min,mind,12.457689,10.176014,de
weten,5,en,ten,eten,we,wet,wete,12.892002,8.950205,het
installatieproces,17,es,ces,oces,in,ins,inst,8.75165,10.576194,het
desktopversie,13,ie,sie,rsie,de,des,desk,13.842136,12.646043,de
instellingenmenu,16,nu,enu,menu,in,ins,inst,9.95555,12.593435,het
standaardmail,13,il,ail,mail,st,sta,stan,9.203391,11.587971,de
Google-account,14,nt,unt,ount,go,goo,goog,9.387627,12.005947,de
synchronisatieproces,20,es,ces,oces,sy,syn,sync,10.087845,10.184046,het
werkboeken,10,en,ken,eken,we,wer,werk,12.78806,12.489179,de
dVD's,5,'s,d's,vd's,dv,dvd,dvd',13.801903,7.7888064,de
basisteken,10,en,ken,eken,ba,bas,basi,15.432629,11.951903,de
dorpsraad,9,ad,aad,raad,do,dor,dorp,8.304799,7.4988675,de
ledenblad,9,ad,lad,blad,le,led,lede,3.433232,7.310156,het
bolderkar,9,ar,kar,rkar,bo,bol,bold,12.043204,6.8524265,de
dunheid,7,id,eid,heid,du,dun,dunh,12.027974,9.5141735,de
wraakengel,10,el,gel,ngel,wr,wra,wraa,12.829133,6.6818357,de
acteerprestatie,15,ie,tie,atie,ac,act,acte,11.149383,10.494226,de
cast,4,st,ast,cast,ca,cas,cast,13.399789,11.305911,de
actiescène,10,ne,ène,cène,ac,act,acti,10.932227,11.001006,de
extra,5,ra,tra,xtra,ex,ext,extr,10.843166,9.596814,de
audiocommentaar,15,ar,aar,taar,au,aud,audi,15.94569,12.607683,de
lachspiear,10,ar,ear,iear,la,lac,lach,12.055654,6.2503605,de
hoofdfilm,9,lm,ilm,film,ho,hoo,hoof,13.435032,11.121398,de
nieuwjaarreceptie,17,ie,tie,ptie,ni,nie,nieu,4.6422815,6.6705065,de
Wmo-,4,o-,mo-,wmo-,wm,wmo,wmo-,13.966176,7.4568067,het
inzamelaar,10,ar,aar,laar,in,inz,inza,10.327327,10.727249,de
staging,7,ng,ing,ging,st,sta,stag,9.815963,8.145427,de
programmagids,13,ds,ids,gids,pr,pro,prog,9.508397,10.843864,de
examenlokaal,12,al,aal,kaal,ex,exa,exam,7.168007,11.156663,het
examencommissie,15,ie,sie,ssie,ex,exa,exam,10.632965,12.837121,de
examenvrag,10,ag,rag,vrag,ex,exa,exam,7.486664,11.1206045,de
ombuds,6,ds,uds,buds,om,omb,ombu,10.43729,12.667726,de
opleidingshoofd,15,fd,ofd,oofd,op,opl,ople,6.58026,11.866354,het
inhaalexamen,12,en,men,amen,in,inh,inha,7.2481146,11.1382475,het
opleidingsonderdel,18,el,del,rdel,op,opl,ople,6.4426575,11.570836,de
special,7,al,ial,cial,sp,spe,spec,12.4745455,10.043024,de
zomercollectie,14,ie,tie,ctie,zo,zom,zome,4.8809276,7.042056,de
maatschoen,10,en,oen,hoen,ma,maa,maat,11.25565,9.67334,de
neusje,6,je,sje,usje,ne,neu,neus,13.288792,8.051052,het
souplesse,9,se,sse,esse,so,sou,soup,12.164418,8.433322,de
loafer,6,er,fer,afer,lo,loa,loaf,12.354456,4.700019,de
Weibull-verdeling,17,ng,ing,ling,we,wei,weib,10.7487955,10.191657,de
foutwaarde,10,de,rde,arde,fo,fou,fout,11.855238,9.676986,de
schaapherder,12,er,der,rder,sc,sch,scha,11.500458,5.393773,de
schaapskooi,11,oi,ooi,kooi,sc,sch,scha,13.03264,6.6395326,de
besluitneming,13,ng,ing,ming,be,bes,besl,11.50386,14.288399,de
behandelen,10,en,len,elen,be,beh,beha,8.324198,6.1280713,de
pompbediende,12,de,nde,ende,po,pom,pomp,11.672296,7.529165,de
kentekenplaat,13,at,aat,laat,ke,ken,kent,11.042584,7.6542106,de
gemalen,7,en,len,alen,ge,gem,gema,12.686791,6.656298,de
keuzeknop,9,op,nop,knop,ke,keu,keuz,11.482735,14.196328,de
koffiesterkte,13,te,kte,rkte,ko,kof,koff,12.596289,3.633492,de
warmhoudperiode,15,de,ode,iode,wa,war,warm,14.104465,2.8539886,de
brandweerlied,13,ed,ied,lied,br,bra,bran,10.362671,5.027455,de
kunstschilder,13,er,der,lder,ku,kun,kuns,13.616602,12.21907,de
Rijksakademie,13,ie,mie,emie,ri,rij,rijk,6.8411174,11.858293,de
spagaat,7,at,aat,gaat,sp,spa,spag,12.428307,6.077556,de
organisatieontwikkeling/inrichting,34,ng,ing,ting,or,org,orga,10.114919,12.457207,de
autosleutel,11,el,tel,utel,au,aut,auto,10.485876,8.004482,de
afstortdrum,11,um,rum,drum,af,afs,afst,11.314575,7.123181,de
aankoopcentrale,15,le,ale,rale,aa,aan,aank,8.062113,12.261552,de
zorgverstrekking,16,ng,ing,king,zo,zor,zorg,7.961475,6.218349,de
zorgmodel,9,el,del,odel,zo,zor,zorg,7.9057894,5.9554396,het
zorgsysteem,11,em,eem,teem,zo,zor,zorg,7.862764,5.9110594,het
zorgdoelen,10,en,len,elen,zo,zor,zorg,7.9456697,6.1295166,de
aankooptarieven,15,en,ven,even,aa,aan,aank,8.197509,12.4093,de
maatjesproject,14,ct,ect,ject,ma,maa,maat,11.33181,4.9975004,het
pee,3,ee,pee,pee,pe,pee,pee,11.082155,3.617505,de
boekenlijst,11,st,jst,ijst,bo,boe,boek,12.760353,12.539302,de
RIZIV-contract,14,ct,act,ract,ri,riz,rizi,9.313214,12.103951,het
privépensioen,13,en,oen,ioen,pr,pri,priv,5.8487477,5.5880446,de
groepsverzekering,17,ng,ing,ring,gr,gro,groe,3.047819,8.558638,de
begunstigd,10,gd,igd,tigd,be,beg,begu,11.220673,10.65738,de
begunstigde,11,de,gde,igde,be,beg,begu,11.195497,10.765129,de
pensioenovereenkomst,20,st,mst,omst,pe,pen,pens,5.8889227,5.6252112,de
pensioenproduct,15,ct,uct,duct,pe,pen,pens,5.8542824,5.5908284,de
pensioenformule,15,le,ule,mule,pe,pen,pens,5.8627915,5.592274,de
asbestinventarisatie,20,ie,tie,atie,as,asb,asbe,9.898244,6.2244086,de
Cito-niveaus,12,us,aus,eaus,ci,cit,cito,10.1900835,9.232382,de
normgroep,9,ep,oep,roep,no,nor,norm,10.578347,12.09057,de
dLE,3,le,dle,dle,dl,dle,dle,13.596828,7.786113,het
aanvulling,10,ng,ing,ling,aa,aan,aanv,10.849632,9.613859,de
aanvullingen,12,en,gen,ngen,aa,aan,aanv,10.800828,9.66944,de
bosfotografie,13,ie,fie,afie,bo,bos,bosf,13.905233,13.246215,de
onweersseizoen,14,en,oen,zoen,on,onw,onwe,4.7609634,7.131843,het
gril,4,il,ril,gril,gr,gri,gril,12.291163,5.1736784,de
nabewerking,11,ng,ing,king,na,nab,nabe,10.630045,9.948494,de
macrolens,9,ns,ens,lens,ma,mac,macr,13.037803,6.1941824,de
landschapsfotografie,20,ie,fie,afie,la,lan,land,13.892761,13.207235,de
waterkwaliteitseis,18,is,eis,seis,wa,wat,wate,9.995108,3.4329689,de
zwembadwater,12,er,ter,ater,zw,zwe,zwem,10.358275,3.0999627,het
zorgplicht,10,ht,cht,icht,zo,zor,zorg,7.894959,6.044313,de
Standing,8,ng,ing,ding,st,sta,stan,10.907594,8.563268,de
oorlogsbodem,12,em,dem,odem,oo,oor,oorl,11.552718,13.244224,de
processchema,12,ma,ema,hema,pr,pro,proc,9.731913,10.22879,het
intekenlijst,12,st,jst,ijst,in,int,inte,10.426493,10.483232,de
lotnummer,9,er,mer,mmer,lo,lot,lotn,10.278907,10.434665,het
bankafschrift,13,ft,ift,rift,ba,ban,bank,8.206608,13.235389,het
lotenverkoop,12,op,oop,koop,lo,lot,lote,7.9802065,12.7652855,de
lotenkoper,10,er,per,oper,lo,lot,lote,8.212397,12.995642,de
jeugdled,8,ed,led,dled,je,jeu,jeug,6.6430116,5.5579157,de
caloriearme,11,me,rme,arme,ca,cal,calo,11.794271,4.294328,de
weeks,5,ks,eks,eeks,we,wee,week,11.918618,13.829823,de
eetpatroon,10,on,oon,roon,ee,eet,eetp,12.069154,4.4245696,het
buurtcomité,11,té,ité,mité,bu,buu,buur,7.8316565,7.9200253,het
buurtbewoner,12,er,ner,oner,bu,buu,buur,7.7285132,7.7478275,de
bouwputtoerist,14,st,ist,rist,bo,bou,bouw,8.256867,9.092664,de
voorgebouw,10,uw,ouw,bouw,vo,voo,voor,8.915505,7.933769,het
petitie,7,ie,tie,itie,pe,pet,peti,12.087385,9.567337,de
erflaatster,11,er,ter,ster,er,erf,erfl,11.544579,7.6547346,de
erfdeal,7,al,eal,deal,er,erf,erfd,13.551757,8.968903,de
bejaardenoorde,14,de,rde,orde,be,bej,beja,6.7328544,5.802479,de
keuzelegaat,11,at,aat,gaat,ke,keu,keuz,11.490335,14.254707,het
verkoopopbrengst,16,st,gst,ngst,ve,ver,verk,8.098495,12.340811,de
derdengeldrekening,18,ng,ing,ning,de,der,derd,8.304933,13.279767,de
vruchtgebruik,13,ik,uik,ruik,vr,vru,vruc,12.690512,4.976731,het
eiswijziging,12,ng,ing,ging,ei,eis,eisw,9.32306,9.923219,de
grief,5,ef,ief,rief,gr,gri,grie,12.584188,9.687161,de
legaat,6,at,aat,gaat,le,leg,lega,11.210967,8.393935,het
huwelijksgemeenschap,20,ap,hap,chap,hu,huw,huwe,14.621269,9.06912,de
verjaringsverweer,17,er,eer,weer,ve,ver,verj,11.74293,10.16589,het
principaal,10,al,aal,paal,pr,pri,prin,11.343866,10.163166,het
mede-eigendom,13,om,dom,ndom,me,med,mede,9.482239,12.267013,de
familierelatie,14,ie,tie,atie,fa,fam,fami,6.461789,4.800324,de
verkeershandhavingsteam,23,am,eam,team,ve,ver,verk,6.680541,9.011801,de
Beuningenaar,12,ar,aar,naar,be,beu,beun,11.801805,9.453205,de
zonnezeilen,11,en,len,ilen,zo,zon,zonn,9.572686,5.181146,de
zonnezeil,9,il,eil,zeil,zo,zon,zonn,9.55342,5.145306,het
whirlpool,9,ol,ool,pool,wh,whi,whir,13.887,7.340595,de
oogstjaar,9,ar,aar,jaar,oo,oog,oogs,11.434233,5.0841675,het
wijnboer,8,er,oer,boer,wi,wij,wijn,13.210393,3.7940598,de
Pinot,5,ot,not,inot,pi,pin,pino,11.835738,6.7280517,de
5-gangen,8,en,gen,ngen,5-,5-g,5-ga,10.623131,7.973353,het
bistrogedeelte,14,te,lte,elte,bi,bis,bist,11.2542305,8.725382,het
aperitief,9,ef,ief,tief,ap,ape,aper,12.548663,7.7583494,het
fazant,6,nt,ant,zant,fa,faz,faza,12.489117,7.793701,de
kalfswang,9,ng,ang,wang,ka,kal,kalf,13.37645,6.808945,de
wange,5,ge,nge,ange,wa,wan,wang,12.092313,6.544182,het
biochemie,9,ie,mie,emie,bi,bio,bioc,9.312529,6.017599,de
CDA,3,da,cda,cda,cd,cda,cda,15.400412,12.062765,het
provinciebestuur,16,ur,uur,tuur,pr,pro,prov,10.402424,13.238972,het
ledenavond,10,nd,ond,vond,le,led,lede,6.0943966,6.6092,de
adeur,5,ur,eur,deur,ad,ade,adeu,11.592106,6.196253,de
prut,4,ut,rut,prut,pr,pru,prut,11.758514,7.496864,de
verkiezingscampagne,19,ne,gne,agne,ve,ver,verk,11.113111,13.849786,de
wegloper,8,er,per,oper,we,weg,wegl,10.498246,8.612276,de
Forum,5,um,rum,orum,fo,for,foru,12.060443,12.100083,het
verraad,7,ad,aad,raad,ve,ver,verr,11.772404,9.922541,het
boerenachterban,15,an,ban,rban,bo,boe,boer,11.412476,5.116553,de
klimaatgekkie,13,ie,kie,kkie,kl,kli,klim,9.001787,3.848508,de
sore,4,re,ore,sore,so,sor,sore,11.82908,7.851261,de
detective-duo,13,uo,duo,-duo,de,det,dete,9.559293,15.786488,de
een-tweetjes,12,es,jes,tjes,ee,een,een-,12.855348,13.043246,de
verkrachtingszaak,17,ak,aak,zaak,ve,ver,verk,11.714108,11.186491,de
wie-was-het-vraag,17,ag,aag,raag,wi,wie,wie-,11.663599,10.969752,de
misdaad,7,ad,aad,daad,mi,mis,misd,11.383532,11.903985,de
ontkerkelijking,15,ng,ing,king,on,ont,ontk,12.786108,9.721114,de
ZP,2,zp,zp,zp,zp,zp,zp,13.879696,7.0283823,de
onderwijsprogramma,18,ma,mma,amma,on,ond,onde,6.413367,11.6421995,het
Investeringsprogramma,21,ma,mma,amma,in,inv,inve,8.644417,13.451533,het
vastgoedbeheerder,17,er,der,rder,va,vas,vast,7.058824,7.539397,de
contactinformatie,17,ie,tie,atie,co,con,cont,8.253267,10.930435,de
Jongkindt,9,dt,ndt,indt,jo,jon,jong,12.576138,7.392188,de
vervolgpagina,13,na,ina,gina,ve,ver,verv,12.763401,13.137729,de
overzichtpagina,15,na,ina,gina,ov,ove,over,12.816023,13.222547,de
regeringsperiode,16,de,ode,iode,re,reg,rege,10.509389,13.317904,de
hectiek,7,ek,iek,tiek,he,hec,hect,14.311653,7.1271906,de
Sinaï-schiereiland,18,nd,and,land,si,sin,sina,13.108925,6.891021,het
zuidpun,7,un,pun,dpun,zu,zui,zuid,11.049717,4.019539,het
munteenheid,11,id,eid,heid,mu,mun,munt,12.212336,9.503198,de
kolossen,8,en,sen,ssen,ko,kol,kolo,12.162179,9.005302,de
medaillehonger,14,er,ger,nger,me,med,meda,8.2923155,12.801817,de
parallelreuzenslalom,20,om,lom,alom,pa,par,para,9.580624,8.604915,de
top-8,5,-8,p-8,op-8,to,top,top-,9.774013,8.801693,de
schaatser,9,er,ser,tser,sc,sch,scha,5.7109904,10.084698,de
massastart,10,rt,art,tart,ma,mas,mass,10.889117,8.842787,de
appeltuin,9,in,uin,tuin,ap,app,appe,12.723087,5.0853906,de
moordzaak,9,ak,aak,zaak,mo,moo,moor,13.14198,10.504262,de
wangedrag,9,ag,rag,drag,wa,wan,wang,11.805935,6.369983,het
paradox,7,ox,dox,adox,pa,par,para,11.826964,9.892705,de
transitievergoeding,19,ng,ing,ding,tr,tra,tran,7.6168227,8.9486475,de
bedenktermijn,13,jn,ijn,mijn,be,bed,bede,12.132953,9.761675,de
bedongen,8,en,gen,ngen,be,bed,bedo,12.658729,7.091766,de
belangbehartiger,16,er,ger,iger,be,bel,bela,11.474233,10.747401,de
slijtwaarde,11,de,rde,arde,sl,sli,slij,11.060292,9.9734125,de
BerryAlloc,10,oc,loc,lloc,be,ber,berr,12.722142,5.0667357,both
bestelpagina,12,na,ina,gina,be,bes,best,12.766887,13.160113,de
laminaatvloer,13,er,oer,loer,la,lam,lami,8.140943,6.8824115,de
ondervloer,10,er,oer,loer,on,ond,onde,8.199083,6.9898133,de
facturatie,10,ie,tie,atie,fa,fac,fact,8.671831,12.65302,de
opstart,7,rt,art,tart,op,ops,opst,14.672126,11.64966,de
montageploeg,12,eg,oeg,loeg,mo,mon,mont,13.593325,12.566316,de
buurdorp,8,rp,orp,dorp,bu,buu,buur,13.427847,6.248007,het
superleuk,9,uk,euk,leuk,su,sup,supe,10.526261,8.725644,het
zwangerschapsfoto,17,to,oto,foto,zw,zwa,zwan,7.2367177,5.028527,de
firmware,8,re,are,ware,fi,fir,firm,8.635379,11.188707,de
productbespreking,17,ng,ing,king,pr,pro,prod,8.519097,11.430732,de
ASRock,6,ck,ock,rock,as,asr,asro,10.0746,8.3420725,both
CPU-gerelateerde,16,de,rde,erde,cp,cpu,cpu-,8.370543,10.251831,de
I/O-connectors,14,rs,ors,tors,i/,i/o,i/o-,8.323385,9.957239,de
sATA600-poort,13,rt,ort,oort,sa,sat,sata,9.030863,8.528731,de
gigabit,7,it,bit,abit,gi,gig,giga,11.0306835,8.238712,de
z87I-Pro,8,ro,pro,-pro,z8,z87,z87i,14.104717,7.134006,de
12fase,6,se,ase,fase,12,12f,12fa,12.494417,8.681662,de
CPUsocket,9,et,ket,cket,cp,cpu,cpus,8.348133,10.24285,de
republic,8,ic,lic,blic,re,rep,repu,11.08879,13.0819435,de
RoG,3,og,rog,rog,ro,rog,rog,13.398201,7.5030355,de
CPUstroomvoorziening,20,ng,ing,ning,cp,cpu,cpus,8.37213,10.2398615,de
wereldrecord,12,rd,ord,cord,we,wer,were,9.853525,10.012309,het
SATA600-aansluiting,19,ng,ing,ting,sa,sat,sata,8.420854,10.289304,de
chipset,7,et,set,pset,ch,chi,chip,8.447093,10.190333,de
AzureWave,9,ve,ave,wave,az,azu,azur,9.589258,5.273592,de
WLAN-controller,15,er,ler,ller,wl,wla,wlan,7.984763,10.081416,de
dIMM-sloten,11,en,ten,oten,di,dim,dimm,13.565484,7.5311174,de
netwerkconnector,16,or,tor,ctor,ne,net,netw,8.000021,10.093572,de
stroomverbruik,14,ik,uik,ruik,st,str,stro,4.1855125,11.052306,het
stinger,7,er,ger,nger,st,sti,stin,11.252321,7.2367153,de
audio-oplossing,15,ng,ing,sing,au,aud,audi,15.931499,12.591298,de
EFIschil,8,il,hil,chil,ef,efi,efis,13.38989,7.9866734,de
overklokmogelijkheid,20,id,eid,heid,ov,ove,over,11.085879,9.890036,de
onboard,7,rd,ard,oard,on,onb,onbo,10.070753,4.372732,de
z87-variant,11,nt,ant,iant,z8,z87,z87-,14.132716,7.1863456,de
Z87I,4,7i,87i,z87i,z8,z87,z87i,14.138575,7.2091775,de
z87I,4,7i,87i,z87i,z8,z87,z87i,14.148258,7.21523,de
USB-poorten,11,en,ten,rten,us,usb,usb-,8.360464,9.861069,de
PS/2,4,/2,s/2,ps/2,ps,ps/,ps/2,13.567986,8.087879,de
CPUbenchmark,12,rk,ark,mark,cp,cpu,cpub,8.33664,10.226918,de
EVGA,4,ga,vga,evga,ev,evg,evga,13.146624,7.9530516,de
loopback-test,13,st,est,test,lo,loo,loop,10.210286,7.7831535,de
wildbeheer,10,er,eer,heer,wi,wil,wild,9.294567,6.775878,het
bovenzaal,9,al,aal,zaal,bo,bov,bove,8.762477,7.824651,de
streekbos,9,os,bos,kbos,st,str,stre,11.312246,8.02195,het
jager,5,er,ger,ager,ja,jag,jage,11.552981,5.9995346,de
slaapbank,9,nk,ank,bank,sl,sla,slaa,6.717869,6.7695084,de
metrostation,12,on,ion,tion,me,met,metr,7.367042,8.752451,het
draadrooster,12,er,ter,ster,dr,dra,draa,8.429853,9.700849,het
FCS,3,cs,fcs,fcs,fc,fcs,fcs,13.669005,7.628857,het
klembord,8,rd,ord,bord,kl,kle,klem,10.753826,7.8260117,het
NCRV-programma,14,ma,mma,amma,nc,ncr,ncrv,13.703993,7.859428,het
ontwikkelingsproject,20,ct,ect,ject,on,ont,ontw,8.911844,10.945019,de
veilinghuis,11,is,uis,huis,ve,vei,veil,7.630951,7.5369406,het
overbruggingskrediet,20,et,iet,diet,ov,ove,over,9.264511,11.992309,het
servicepark,11,rk,ark,park,se,ser,serv,9.577431,12.269754,het
eindronde,9,de,nde,onde,ei,ein,eind,11.063765,8.142543,de
sportcomité,11,té,ité,mité,sp,spo,spor,5.6530805,10.25594,het
promotie-eindronde,18,de,nde,onde,pr,pro,prom,8.830363,12.056753,de
grace,5,ce,ace,race,gr,gra,grac,13.249481,9.677253,de
peu,3,eu,peu,peu,pe,peu,peu,12.597167,8.570811,de
regelafstand,12,nd,and,tand,re,reg,rege,11.295106,9.866428,de
arrestatieteam,14,am,eam,team,ar,arr,arre,9.588363,15.728581,het
organisatieonderdeel,20,el,eel,deel,or,org,orga,10.10456,12.530951,het
onderarm,8,rm,arm,rarm,on,ond,onde,10.101989,8.215263,de
dubbel-verstijfd,16,fd,jfd,ijfd,du,dub,dubb,11.901382,8.671412,de
Quik-Lok,8,ok,lok,-lok,qu,qui,quik,13.327949,6.7890744,de
afzuigkap,9,ap,kap,gkap,af,afz,afzu,11.342495,9.460854,de
Boeing,6,ng,ing,eing,bo,boe,boei,9.092581,4.5436254,de
longhaul-vloot,14,ot,oot,loot,lo,lon,long,13.090943,6.5946684,de
boeing,6,ng,ing,eing,bo,boe,boei,13.76134,6.056231,de
